transaction_id,user_id,merchant_id,amount,currency,payment_method,device_id,location,timestamp,is_fraud,fraud_type,split
f8e04778-1464-4a13-9f01-f4b4a8ea535b,U1787,M51,76.7027583861353,USD,CREDIT_CARD,D_4670,IN,2026-07-25 15:28:56.076989,1,velocity,train
2fb0c486-99a7-4250-855e-d005fed5f51e,U399,M39,4.724753479018597,USD,CREDIT_CARD,D_7047,US,2026-07-25 15:31:43.076989,0,none,train
74f53f42-cb2b-44a8-9201-340df5e30666,U399,M19,3.637456501750056,USD,CREDIT_CARD,D_7047,US,2026-07-25 15:31:58.076989,1,velocity,train
b6147a22-07ff-4a82-9c63-f64a14a98cd2,U128,M59,9.839731844101916,USD,CREDIT_CARD,D_9335,US,2026-07-25 15:32:39.076989,0,none,train
5e8ebb72-1588-49cd-9fbb-6b2efc315ef4,U1498,M78,14.423853659573249,USD,CREDIT_CARD,D_5565,US,2026-07-25 15:37:20.076989,0,none,train
8fa834ca-ad3d-45ef-8f8b-c3e6d3b4a5c1,U1498,M46,16.581229067031906,USD,CREDIT_CARD,D_5565,FR,2026-07-25 15:37:50.076989,1,velocity,train
701299d1-66bf-41a5-8fda-8d1aba8b42ef,U122,M88,18.27130470140886,USD,CREDIT_CARD,D_8357,US,2026-07-25 15:39:08.076989,0,none,train
381c6064-18e9-449e-9392-6a1f8c92a0c1,U1713,M93,20.625310944105976,USD,CREDIT_CARD,D_4250,CA,2026-07-25 15:39:49.076989,0,none,train
3bd30fea-63c7-4231-8bf5-1df9658243e6,U1653,M45,151.9571155268035,USD,CREDIT_CARD,D_5573,US,2026-07-25 15:41:07.076989,0,none,train
9f3cc257-b243-4a9d-a011-87cf40237be4,U919,M10,13.057396901165376,USD,CREDIT_CARD,D_3292,CA,2026-07-25 15:46:47.076989,0,none,train
a7135558-2512-4d7e-9a60-e5e8b284b660,U919,M79,13.893958540702277,USD,CREDIT_CARD,D_3292,CA,2026-07-25 15:47:33.076989,1,velocity,train
108c16f3-3939-4989-a572-71d6c00b28a6,U174,M96,173.72395071288793,USD,CREDIT_CARD,D_8648,UK,2026-07-25 15:49:56.076989,0,none,train
d4da6648-ae0e-4bc4-81bb-2607d29aaaae,U1761,M20,34.18410746604058,USD,CREDIT_CARD,D_1229,US,2026-07-25 15:51:17.076989,0,none,train
5f2d2624-c56e-4f54-a1ea-de1d8cbaafb5,U211,M65,11.370949138313632,USD,CREDIT_CARD,D_6560,US,2026-07-25 15:51:44.076989,0,none,train
36e86f9c-afba-489e-9741-d49428455f97,U211,M14,8.787446696009212,USD,CREDIT_CARD,D_6560,US,2026-07-25 15:52:00.076989,1,velocity,train
c83e6a16-78cf-4794-b519-eb76e8cd9ffa,U757,M21,21.668148443311317,USD,CREDIT_CARD,D_2936,US,2026-07-25 15:53:19.076989,0,none,train
521f378f-5fe8-4251-bfb7-59ed2db1fd34,U1681,M49,13.498670443164622,USD,CREDIT_CARD,D_7354,IN,2026-07-25 15:55:26.076989,0,none,train
01466a2c-45fd-45d2-80de-c65c1c6c91e4,U1644,M58,17.99568259959593,USD,CREDIT_CARD,D_8952,CA,2026-07-25 15:56:22.076989,0,none,train
9e131053-1481-49d2-8d17-06d75a44231e,U358,M75,32.815482375047736,USD,CREDIT_CARD,D_2312,UK,2026-07-25 15:57:08.076989,0,none,train
994e09cc-770d-455f-9b0e-f3c7c8a9042d,U1108,M22,3.226419234419869,USD,CREDIT_CARD,D_6457,US,2026-07-25 15:58:28.076989,0,none,train
7ead41f3-85af-4a61-909f-6abd189e4fb5,U1023,M14,15.4191863239019,USD,CREDIT_CARD,D_1735,DE,2026-07-25 15:59:21.076989,0,none,train
45304568-ec80-462d-a796-0b3c834eaba0,U1178,M21,10.587751109375871,USD,CREDIT_CARD,D_7589,AU,2026-07-25 16:03:52.076989,0,none,train
3cb6fb65-5909-4b93-8058-2d4efa7842d5,U1988,M49,8.853923593285588,USD,CREDIT_CARD,D_2777,US,2026-07-25 16:04:26.076989,0,none,train
bdff8593-43ff-47b0-83fd-77adedc99aff,U824,M56,78.43460873507692,USD,CREDIT_CARD,D_5888,US,2026-07-25 16:10:26.076989,0,none,train
a80f88fc-6746-494f-97bd-a04b2e4dbdb6,U1608,M6,13.26438153967796,USD,CREDIT_CARD,D_4235,DE,2026-07-25 16:11:16.076989,0,none,train
fc1920df-0936-4e83-9e0d-550a256ff3f3,U905,M29,42.92191109600256,USD,CREDIT_CARD,D_7028,US,2026-07-25 16:12:37.076989,0,none,train
1e2f947e-79f7-45e1-b3b6-bdeab3454f7d,U144,M41,36.70126316396839,USD,CREDIT_CARD,D_7316,FR,2026-07-25 16:13:29.076989,0,none,train
400a098b-aa73-4455-af14-f16cfc905e4c,U984,M69,43.914369401469855,USD,CREDIT_CARD,D_9326,US,2026-07-25 16:13:30.076989,0,none,train
5663047a-c5f0-4530-949f-7d74f24a08f0,U1127,M6,22.435280177725627,USD,CREDIT_CARD,D_4262,US,2026-07-25 16:18:45.076989,0,none,train
c9f13347-61c6-4013-a253-43cdc0565160,U267,M76,28.28145167143826,USD,CREDIT_CARD,D_9914,US,2026-07-25 16:19:24.076989,0,none,train
e0b1b18b-b764-428b-b404-576290727810,U1127,M47,24.847583701262526,USD,CREDIT_CARD,D_4262,US,2026-07-25 16:19:35.076989,1,velocity,train
7ead885f-ab6c-42b3-84ad-ffb5a89e8664,U1666,M38,16.572086778322134,USD,CREDIT_CARD,D_3738,US,2026-07-25 16:20:08.076989,0,none,train
3b77bcb7-708c-4783-abbb-9cca9b6d21b5,U1524,M86,28.458305357405955,USD,CREDIT_CARD,D_2590,CA,2026-07-25 16:21:54.076989,0,none,train
9824ecd8-109e-4324-ae2c-ec1510d37343,U368,M48,16.9330092086282,USD,CREDIT_CARD,D_2610,UK,2026-07-25 16:23:58.076989,0,none,train
089ffa46-06cc-449a-b905-be74b552e967,U1474,M99,23.30145749477293,USD,CREDIT_CARD,D_2907,UK,2026-07-25 16:26:40.076989,0,none,train
3870adc9-96b1-475d-b806-af1ee0eb922a,U1474,M30,29.064801915215075,USD,CREDIT_CARD,D_2907,UK,2026-07-25 16:26:55.076989,1,velocity,train
db53d23c-53c0-42d3-b3d1-c9bce3b467e3,U89,M52,8.386603059462404,USD,CREDIT_CARD,D_7293,FR,2026-07-25 16:30:54.076989,0,none,train
c961b8cf-f3be-40c1-8694-39fbc5feb734,U89,M75,8.943035812767189,USD,CREDIT_CARD,D_7293,FR,2026-07-25 16:31:14.076989,1,velocity,train
48938884-60cb-4b9a-a6ee-01ab92bae76d,U240,M50,40.40007431933973,USD,CREDIT_CARD,D_5612,UK,2026-07-25 16:37:36.076989,1,velocity,train
3ab976c8-5e5a-4024-b137-bdeaaefbf0b0,U68,M14,12.389983614207084,USD,CREDIT_CARD,D_2218,IN,2026-07-25 16:38:16.076989,0,none,train
b39ce581-ac15-4778-9a28-a032a08f5bf3,U1505,M78,4.305812514709238,USD,CREDIT_CARD,D_3173,DE,2026-07-25 16:38:54.076989,0,none,train
650f21bb-05b5-4445-a431-fbe86652a565,U762,M51,11.979681367140179,USD,CREDIT_CARD,D_1382,AU,2026-07-25 16:40:00.076989,0,none,train
13b12d8b-7602-4ab3-9897-0e583fa4ae21,U1155,M9,10.070596031429627,USD,CREDIT_CARD,D_9100,US,2026-07-25 16:43:17.076989,0,none,train
fdb5efe8-3174-4811-b935-98d6aec363ac,U843,M19,26.912652100111124,USD,CREDIT_CARD,D_5214,IN,2026-07-25 16:46:02.076989,0,none,train
33a09030-205c-444f-ba04-6c43148cf5c2,U615,M13,52.06307541481858,USD,CREDIT_CARD,D_4331,IN,2026-07-25 16:50:32.076989,0,none,train
4db4e4cc-8d3c-47da-89cd-e37d8d68ae44,U1546,M88,207.94897019087708,USD,CREDIT_CARD,D_1556,US,2026-07-25 16:50:38.076989,0,none,train
bdb224b6-9917-4fdf-8997-3d20e598c1c7,U248,M14,12.871957088037725,USD,CREDIT_CARD,D_3443,FR,2026-07-25 16:54:28.076989,0,none,train
57b0cb42-ae45-4724-bb9f-e6b7a2845363,U1110,M25,19.05544644296463,USD,CREDIT_CARD,D_4373,IN,2026-07-25 16:54:57.076989,0,none,train
dd691522-f997-4c15-afdc-042536de231c,U1337,M86,15.511346864506638,USD,CREDIT_CARD,D_3193,US,2026-07-25 16:56:06.076989,0,none,train
cc98ae18-9c5e-4c87-bc97-e39b51d75d93,U1011,M56,67.81353167883191,USD,CREDIT_CARD,D_7318,CA,2026-07-25 16:57:08.076989,0,none,train
9c39aa4c-c5d8-4732-b211-67acc5e2f300,U903,M26,30.94070230812302,USD,CREDIT_CARD,D_HACKER_18,RU,2026-07-25 17:00:37.076989,1,device_geo,train
705f86c2-7147-4733-a2b5-e83c232582a8,U1331,M64,14.371768275360823,USD,CREDIT_CARD,D_6599,FR,2026-07-25 17:00:53.076989,0,none,train
55111fcc-b96e-4d15-bee1-a5b255a88242,U416,M74,71.29810140542412,USD,CREDIT_CARD,D_7236,CA,2026-07-25 17:02:41.076989,0,none,train
ebab0268-cfe8-4d8f-8d70-4bdd55d8def9,U1913,M57,11.002787482426948,USD,CREDIT_CARD,D_7944,AU,2026-07-25 17:03:32.076989,0,none,train
f610895d-147d-4b65-892c-a30c2ec0d35c,U141,M33,27.086503357603256,USD,CREDIT_CARD,D_1504,IN,2026-07-25 17:06:53.076989,0,none,train
15961eeb-041a-426b-8bd2-7022a2389da2,U944,M36,59.25003618122968,USD,CREDIT_CARD,D_6941,US,2026-07-25 17:09:24.076989,0,none,train
b020d884-98da-4762-a9f4-85e366818a76,U550,M5,9.595331421737699,USD,CREDIT_CARD,D_5839,IN,2026-07-25 17:16:22.076989,0,none,train
29c4679a-0d92-41cb-9e5d-c738350366b9,U1484,M8,4.580311024832491,USD,CREDIT_CARD,D_2551,US,2026-07-25 17:16:24.076989,0,none,train
db77bf81-b980-422c-b11b-b84c0ff086e1,U550,M69,6.384255314973693,USD,CREDIT_CARD,D_5839,IN,2026-07-25 17:16:27.076989,1,velocity,train
75ef4465-2379-4956-99c8-66341e636d08,U482,M84,72.37945776095195,USD,CREDIT_CARD,D_8285,CA,2026-07-25 17:16:37.076989,0,none,train
9eb6c5c3-2e61-4040-9bc1-742de4c28270,U74,M38,14.26978407940496,USD,CREDIT_CARD,D_8679,US,2026-07-25 17:17:41.076989,0,none,train
d2d1eec3-400d-4d84-b606-09cc53c477f7,U17,M27,1.2854054460788689,USD,CREDIT_CARD,D_8629,FR,2026-07-25 17:17:47.076989,0,none,train
652f385b-c122-4b90-8bea-e5585cb34114,U1708,M86,10.170925489573847,USD,CREDIT_CARD,D_7276,US,2026-07-25 17:20:38.076989,0,none,train
58c66fc0-9565-42d6-b369-42c04ddb6788,U1363,M72,19.844347372740387,USD,CREDIT_CARD,D_1421,FR,2026-07-25 17:20:43.076989,0,none,train
743e6209-2832-4abb-8ee2-bded25370b04,U1913,M38,12.05406404016058,USD,CREDIT_CARD,D_9735,AU,2026-07-25 17:23:56.076989,0,none,train
d458f0b2-3b23-47cc-b019-cbdf8f53209b,U223,M16,29.75027007076148,USD,CREDIT_CARD,D_2908,US,2026-07-25 17:27:08.076989,0,none,train
9985c3d3-7ca9-48c5-9e4e-3e40a0f97290,U665,M26,24.40038712523986,USD,CREDIT_CARD,D_8544,IN,2026-07-25 17:27:33.076989,0,none,train
e10a6659-ec39-4840-b58c-0784dd5aaba5,U1262,M95,45.15911729038595,USD,CREDIT_CARD,D_1691,US,2026-07-25 17:27:54.076989,0,none,train
34c1fa9b-4d0d-4e75-a25a-412a06ccaf1b,U540,M62,7.259648193309127,USD,CREDIT_CARD,D_5517,CA,2026-07-25 17:27:58.076989,0,none,train
2d6cddb2-79aa-4ed2-9fbb-36a9d59c50e4,U1439,M32,27.141256203360264,USD,CREDIT_CARD,D_1178,US,2026-07-25 17:28:08.076989,0,none,train
bbc06851-9975-41b8-ba8d-f15c5d279da2,U781,M35,9.969311635353941,USD,CREDIT_CARD,D_7980,US,2026-07-25 17:30:22.076989,0,none,train
e0366e85-fd4a-46ff-b4b2-32258ad2dc87,U2000,M98,7.658765267203066,USD,CREDIT_CARD,D_3242,FR,2026-07-25 17:31:03.076989,0,none,train
84241adc-2732-487d-9991-8a564350fab4,U216,M72,25.833801986738,USD,CREDIT_CARD,D_7988,UK,2026-07-25 17:38:14.076989,0,none,train
807df13e-2912-4029-bf64-1d2f47752889,U1761,M56,26.640767894284778,USD,CREDIT_CARD,D_1229,US,2026-07-25 17:38:16.076989,0,none,train
9bab800a-f924-48b8-aaf0-e0eb94af054d,U1488,M64,329.8834869119054,USD,CREDIT_CARD,D_3925,US,2026-07-25 17:38:31.076989,0,none,train
6bde466e-7c96-45e5-9446-3163932bef6a,U1495,M39,24.964705190513893,USD,CREDIT_CARD,D_1918,DE,2026-07-25 17:40:52.076989,0,none,train
4ff0ed41-9442-4750-aedb-6f74d79c2637,U51,M71,14.82162399146933,USD,CREDIT_CARD,D_7287,AU,2026-07-25 17:46:08.076989,0,none,train
6bc3f1ed-5497-4b3e-a7ba-c538c9055f75,U1118,M29,29.888974815841824,USD,CREDIT_CARD,D_8692,US,2026-07-25 17:46:27.076989,0,none,train
1a2921d6-eda2-4659-8934-4197587f9309,U1141,M85,8.452308959027773,USD,CREDIT_CARD,D_9102,UK,2026-07-25 17:50:06.076989,0,none,train
044caa15-5673-406a-b0b9-a067eb5bdaab,U1141,M50,5.772808949660997,USD,CREDIT_CARD,D_9102,FR,2026-07-25 17:50:08.076989,1,velocity,train
7df230e0-c407-4b0a-a1e3-a8d85a42f30a,U32,M53,28.554336482977714,USD,CREDIT_CARD,D_7374,US,2026-07-25 17:54:06.076989,0,none,train
361fd373-79ff-411e-b633-af4d41eac3de,U260,M39,122.18322544535222,USD,CREDIT_CARD,D_2205,FR,2026-07-25 17:55:18.076989,0,none,train
9e0108c9-300d-4a42-b022-da06ebdbb0b6,U260,M41,90.82855702523547,USD,CREDIT_CARD,D_2205,FR,2026-07-25 17:55:20.076989,1,velocity,train
b33070f1-1e8d-4009-9312-73d0e7625e6d,U1684,M30,23.081074659391916,USD,CREDIT_CARD,D_1574,US,2026-07-25 17:58:45.076989,0,none,train
71428f1e-370f-472b-abe2-bacad2c407b0,U439,M76,82.21468175327603,USD,CREDIT_CARD,D_3203,IN,2026-07-25 18:00:51.076989,0,none,train
a335caac-c472-4cf1-b585-f59c3766b1f9,U1535,M44,8.746065177956796,USD,CREDIT_CARD,D_2465,US,2026-07-25 18:01:13.076989,0,none,train
02f3c47b-bbf7-4788-ae2b-2bf41f6d1e29,U1905,M67,18.900221846460006,USD,CREDIT_CARD,D_2009,US,2026-07-25 18:03:21.076989,0,none,train
efd90c00-4a41-4bef-ac19-c562452027af,U1003,M78,51.40520001112692,USD,CREDIT_CARD,D_5757,UK,2026-07-25 18:06:08.076989,0,none,train
9c25cdbf-4728-4e39-87dc-e6339fc5afea,U1475,M4,26.515051169416136,USD,CREDIT_CARD,D_8265,US,2026-07-25 18:06:13.076989,0,none,train
6fa8de23-436c-4c48-b0fd-2a19c6d9c7a1,U1295,M71,43.30290444061599,USD,CREDIT_CARD,D_8697,CA,2026-07-25 18:09:49.076989,0,none,train
08d42958-9ed1-46d5-9dd5-fe936af62238,U687,M15,38.75618434992536,USD,CREDIT_CARD,D_8230,AU,2026-07-25 18:10:57.076989,0,none,train
d808bea8-10ef-41ee-aee7-2620708f2ac7,U744,M18,588.9095638893795,USD,CREDIT_CARD,D_5928,US,2026-07-25 18:11:33.076989,0,none,train
5e22cd22-4c9e-4fe5-bd91-bbcd84fb6379,U323,M56,30.784704603855268,USD,CREDIT_CARD,D_8980,US,2026-07-25 18:12:36.076989,0,none,train
bcc9ad52-2762-4200-9e77-8bbe08323dde,U1143,M18,5.741946953968873,USD,CREDIT_CARD,D_1721,US,2026-07-25 18:15:19.076989,0,none,train
710ce0aa-2d08-4951-9ca1-b09c17a94655,U466,M75,23.855807078216667,USD,CREDIT_CARD,D_6252,US,2026-07-25 18:24:12.076989,0,none,train
24fe8c83-8a34-41cb-9e61-1dde445b49ad,U466,M93,24.028281405622742,USD,CREDIT_CARD,D_6252,US,2026-07-25 18:24:35.076989,1,velocity,train
0946c1c0-41ea-4953-af38-141c56be8851,U1831,M84,4.140773267275519,USD,CREDIT_CARD,D_2164,UK,2026-07-25 18:26:37.076989,0,none,train
07f83c43-4ce5-4bde-860e-85ccc1a8be52,U1972,M19,120.63485216404531,USD,CREDIT_CARD,D_1792,US,2026-07-25 18:27:14.076989,0,none,train
2037d94b-e5a7-48b6-8bbf-385713f4d9fc,U1594,M58,38.9611191406211,USD,CREDIT_CARD,D_6413,UK,2026-07-25 18:28:17.076989,0,none,train
c8100d7c-3fda-4994-89de-18eed4e046d9,U1959,M81,43.92843799486423,USD,CREDIT_CARD,D_4867,UK,2026-07-25 18:29:59.076989,0,none,train
5b5d228d-402c-4465-b29e-b555ccd095c5,U1725,M73,11.277042771272374,USD,CREDIT_CARD,D_3817,CA,2026-07-25 18:30:54.076989,0,none,train
a4a10db6-382f-4a38-b7fe-2877567c7559,U1005,M13,110.19140317469187,USD,CREDIT_CARD,D_5729,DE,2026-07-25 18:32:31.076989,0,none,train
7ca4e5e9-5746-46d4-810c-0c9fc46149ff,U213,M4,10.681635475440705,USD,CREDIT_CARD,D_2366,US,2026-07-25 18:34:33.076989,0,none,train
6a0da595-1124-4211-ab11-f480a8536d72,U1567,M48,25.55368787110427,USD,CREDIT_CARD,D_7447,US,2026-07-25 18:36:43.076989,0,none,train
0ce3ef7b-818a-4cfa-8bd9-d70396d7608a,U1483,M26,53.233589014394745,USD,CREDIT_CARD,D_7468,FR,2026-07-25 18:38:08.076989,0,none,train
8d1891d1-9113-40b9-9149-4af8405fcb7c,U1483,M74,47.18688002221878,USD,CREDIT_CARD,D_7468,FR,2026-07-25 18:38:15.076989,1,velocity,train
5c1113a2-fa3a-48e2-8350-e3fee1c54c9f,U1483,M57,61.54359581910523,USD,CREDIT_CARD,D_7468,FR,2026-07-25 18:38:25.076989,1,velocity,train
43b2529f-feb6-4805-8329-0e9842cf9512,U1807,M98,21.23437795176493,USD,CREDIT_CARD,D_8633,US,2026-07-25 18:41:23.076989,0,none,train
